code,year_month,month,unit_markup,Y,hc_cluster_1,hc_cluster_2,hc_cluster_3,hc_cluster_4,hc_cluster_5,hc_cluster_6,hc_cluster_7,hc_cluster_8,hc_cluster_9,kmeans_cluster_0,kmeans_cluster_1,kmeans_cluster_2,kmeans_cluster_3,kmeans_cluster_4,kmeans_cluster_5,kmeans_cluster_6,kmeans_cluster_7,kmeans_cluster_8,cat_code_0,cat_code_1,cat_code_2,cat_code_3,cat_code_4,cat_code_5,cat_code_6,cat_code_7,cat_code_8,cat_code_9,cat_code_10
6411de56554a998e78ae1317fc956e19,2016-10,10,1.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-10,10,1.2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-10,10,1.3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-10,10,1.4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-10,10,1.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-10,10,1.6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-10,10,1.7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-10,10,1.8,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-10,10,1.9,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-11,11,1.2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-11,11,1.3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-11,11,1.4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-11,11,1.8,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-11,11,1.9,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-12,12,1.1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-12,12,1.2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-12,12,1.3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-12,12,1.4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-12,12,1.5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-12,12,1.6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-12,12,1.7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-12,12,1.8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2016-12,12,1.9,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-01,1,1.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-01,1,1.2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-01,1,1.3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-01,1,1.6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-01,1,1.7,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-01,1,1.8,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-01,1,1.9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-01,1,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-02,2,1.1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-02,2,1.2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-02,2,1.3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-02,2,1.4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-02,2,1.6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-02,2,1.7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-02,2,1.8,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-03,3,1.1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-03,3,1.2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-03,3,1.3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-03,3,1.4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-03,3,1.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-03,3,1.6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-03,3,1.7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-03,3,1.8,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-03,3,1.9,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-03,3,2.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-04,4,0.9,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-04,4,1.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-04,4,1.2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-04,4,1.3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-04,4,1.4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-04,4,1.5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-04,4,1.6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-04,4,1.7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-04,4,1.8,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-04,4,1.9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-05,5,1.1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-05,5,1.2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-05,5,1.3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-05,5,1.4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-05,5,1.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-05,5,1.6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-05,5,1.7,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-05,5,1.8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-05,5,1.9,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6411de56554a998e78ae1317fc956e19,2017-05,5,2.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-06,6,1.1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-06,6,1.2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-06,6,1.3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-06,6,1.8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-07,7,1.1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-07,7,1.2,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-07,7,1.3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-07,7,1.4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-07,7,1.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-08,8,1.1,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-08,8,1.2,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-08,8,1.3,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-08,8,1.4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-08,8,1.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-08,8,1.6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-09,9,1.2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-09,9,1.3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-09,9,1.4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-09,9,1.5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-09,9,1.9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-09,9,2.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-09,9,2.1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-09,9,2.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-09,9,2.3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-10,10,1.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-10,10,1.3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-10,10,1.4,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-10,10,1.5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-10,10,1.7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-10,10,1.9,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-10,10,2.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-10,10,2.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-11,11,1.2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-11,11,1.3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-11,11,1.4,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-11,11,1.5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-11,11,1.9,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-11,11,2.0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-11,11,2.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-11,11,2.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-12,12,1.3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-12,12,1.4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-12,12,1.5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-12,12,1.8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-12,12,1.9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-12,12,2.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2016-12,12,2.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-01,1,1.2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-01,1,1.3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-01,1,1.4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-01,1,1.5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-01,1,1.6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-01,1,1.7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-01,1,1.8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-01,1,1.9,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-01,1,2.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-01,1,2.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-02,2,1.2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-02,2,1.3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-02,2,1.4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-02,2,1.5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-02,2,1.7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-02,2,1.8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-02,2,1.9,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-02,2,2.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-02,2,2.1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-03,3,1.2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-03,3,1.3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-03,3,1.4,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-03,3,1.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-03,3,1.7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-03,3,1.9,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-03,3,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-03,3,2.2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-04,4,1.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-04,4,1.3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-04,4,1.4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-04,4,1.9,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-04,4,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-04,4,2.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-05,5,1.2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-05,5,1.3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ace63708a91744bea8a68311bb3506c,2017-05,5,1.4,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
