code,year_month,month,unit_price,unit_perc_tax_substitution,Y,hc_cluster_1,hc_cluster_2,hc_cluster_3,hc_cluster_4,hc_cluster_5,hc_cluster_6,hc_cluster_7,hc_cluster_8,hc_cluster_9,kmeans_cluster_0,kmeans_cluster_1,kmeans_cluster_2,kmeans_cluster_3,kmeans_cluster_4,kmeans_cluster_5,kmeans_cluster_6,kmeans_cluster_7,kmeans_cluster_8,cat_code_0,cat_code_1,cat_code_2,cat_code_3,cat_code_4,cat_code_5,cat_code_6,cat_code_7,cat_code_8,cat_code_9,cat_code_10
3454ea52396a4cfd3fc37414d30c7b9c,2016-10,10,195.6986323613487,7.028155517438549,620,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2016-11,11,202.86256669855328,7.566384300595236,946,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2016-12,12,185.04831898318832,9.12088355883556,840,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2017-01,1,197.05204216354392,8.120374787052818,610,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2017-02,2,192.7420481927712,0.8460240963855421,167,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2017-03,3,200.46449634065175,3.7935595475715216,546,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2017-04,4,202.30461111111023,6.848626262626261,608,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2017-05,5,195.1386855670095,7.734639175257734,596,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-06,6,468.1281818181818,5.786363636363637,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-07,7,481.8924999999999,4.008333333333334,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-08,8,473.7433333333333,9.69,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-09,9,488.98,0.0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-10,10,476.8649999999999,7.106428571428572,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-11,11,471.9115384615383,8.36692307692308,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-12,12,475.0329999999999,4.798,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2017-01,1,488.64300000000003,4.9719999999999995,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2017-02,2,499.37142857142857,4.62,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2017-03,3,483.6253846153846,5.156923076923078,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2017-04,4,454.48269230769216,2.8653846153846154,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2017-05,5,452.3857142857143,12.13857142857143,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2016-07,7,159.9,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2016-09,9,165.71604651162787,5.337209302325582,44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2016-10,10,190.26857142857145,6.9477142857142855,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2016-11,11,195.4939682539682,4.842619047619048,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2016-12,12,202.60346153846152,5.302307692307693,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2017-01,1,195.82099999999997,7.327,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2017-02,2,191.63333333333335,7.338333333333335,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2017-03,3,193.1409090909091,10.320909090909092,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2017-04,4,186.74333333333334,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2017-05,5,193.11652173913043,6.42,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2016-11,11,170.68649253731334,6.561641791044777,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2016-12,12,204.48791666666662,5.3620833333333335,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2017-01,1,192.66874999999996,8.273437499999998,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2017-02,2,176.5587142857142,10.588857142857144,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2017-03,3,179.53959999999992,6.9087999999999985,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2017-04,4,181.0715625,7.152656250000001,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2017-05,5,183.61928571428572,9.187053571428574,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2016-11,11,133.24100000000004,7.382,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2016-12,12,181.58012429378525,1.4480677966101694,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2017-01,1,171.62968750000002,4.7925,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2017-02,2,142.69789473684216,5.432105263157895,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2017-03,3,150.71320000000006,6.055600000000001,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2017-04,4,147.25307692307695,7.739230769230768,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2017-05,5,148.042380952381,5.531428571428571,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2016-07,7,302.8239338235298,12.109411764705886,139,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2016-08,8,327.53027027027025,0.4791891891891892,37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2016-09,9,327.6426315789473,3.1752631578947366,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2016-10,10,320.10317204301083,13.584946236559139,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2016-11,11,331.9450458715601,11.373394495412843,114,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2016-12,12,328.4191111111113,13.633777777777775,91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2017-01,1,330.3083333333335,11.080238095238096,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2017-02,2,331.53479999999996,6.678500000000001,51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2017-03,3,337.9177192982456,6.355964912280701,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2017-04,4,332.32162500000015,7.899000000000001,83,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2017-05,5,344.127391304348,10.604565217391302,72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2016-06,6,125.63000000000002,8.995714285714286,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2016-07,7,126.60615384615386,9.94923076923077,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2016-08,8,101.99158536585372,9.242560975609758,44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2016-09,9,105.09314285714284,9.728857142857143,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2016-10,10,108.50337792642142,9.924448160535116,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2016-11,11,105.30477272727276,9.03,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2017-01,1,120.79,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2016-07,7,148.50222222222226,2.457962962962963,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2016-09,9,159.72166666666666,6.036666666666666,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2016-10,10,154.62583333333336,12.316666666666668,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2016-11,11,149.05700000000002,11.443999999999999,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2016-12,12,153.26852941176472,10.824705882352943,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2017-01,1,147.99103448275855,12.043620689655167,58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2017-02,2,149.23166666666657,10.16462962962963,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2017-03,3,147.92518518518511,7.551296296296296,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2017-04,4,151.25357142857143,12.585714285714285,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2017-05,5,151.23416666666662,5.753333333333334,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3b4407288e2983a514a241c9b84b7094,2016-07,7,30.255000000000003,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3b4407288e2983a514a241c9b84b7094,2017-03,3,32.924,0.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3b4407288e2983a514a241c9b84b7094,2017-04,4,28.48,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3bc993e0f0c636e9aaaefa0356bdecc0,2016-06,6,132.58711111111106,7.7559999999999985,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2016-07,7,130.78030303030303,2.3865151515151513,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2016-08,8,135.84109374999989,6.99434375,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2016-09,9,127.48085714285716,4.661428571428571,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2016-10,10,146.08352941176472,5.900235294117647,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2016-11,11,146.13636363636363,3.61,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2016-12,12,149.74842105263158,3.608421052631579,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2017-01,1,152.17648148148152,4.587407407407407,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2017-02,2,145.55999999999997,11.545333333333334,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2017-03,3,149.51,6.0510256410256416,39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2017-04,4,142.68619999999999,4.444133333333333,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2017-05,5,154.12755555555552,4.993444444444444,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-06,6,158.17709677419353,8.41709677419355,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-07,7,158.2180303030302,7.660303030303031,66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-08,8,158.3271764705881,7.291058823529413,85,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-09,9,153.46350467289705,6.61640186915888,109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-10,10,156.86618556701018,8.008453608247427,98,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-11,11,153.11274809160298,6.1773282442748085,132,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-12,12,153.7523749999999,5.3233749999999995,81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2017-01,1,151.0348507462686,7.181791044776124,137,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2017-02,2,151.87044117647054,8.081617647058822,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2017-03,3,156.22843023255803,6.560581395348836,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2017-04,4,156.40086956521728,5.850072463768116,70,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2017-05,5,157.88009345794384,6.513457943925236,108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-06,6,306.25,9.45125,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-07,7,295.32,2.665,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-08,8,275.87,1.6333333333333335,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-09,9,258.995,9.45125,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-10,10,254.465,6.210833333333333,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-11,11,254.68552631578945,5.806842105263159,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-12,12,251.280625,6.008125,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2017-01,1,237.43099999999998,13.834,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2017-02,2,250.9675,5.88625,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2017-03,3,248.16138888888887,8.942499999999999,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2017-04,4,245.02833333333334,6.113333333333333,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2017-05,5,239.68999999999997,2.202,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2016-08,8,1000.6833333333333,2.1422222222222222,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2016-09,9,811.2401041666666,7.383958333333336,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2016-10,10,862.5246376811593,10.838260869565218,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2016-11,11,837.9888524590172,7.8067213114754095,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2016-12,12,936.5309999999997,7.545,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2017-01,1,937.22375,11.81875,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2017-02,2,943.2888888888888,7.099777777777779,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2017-03,3,950.9068421052633,4.930526315789474,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2017-04,4,942.8908333333333,13.5175,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2017-05,5,919.583125,5.05375,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-06,6,147.9533333333333,14.976585365853682,124,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-07,7,147.63271428571437,13.004250000000013,141,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-08,8,147.66869565217385,9.281630434782608,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-09,9,150.66330645161284,10.989516129032257,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-10,10,151.82821428571427,11.743214285714286,56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-11,11,149.8581415929202,12.614041297935097,119,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-12,12,149.12448275862067,13.217965517241373,149,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2017-01,1,148.8450975000007,7.298512499999999,417,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2017-02,2,142.54512499999987,0.22675,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2017-03,3,136.54333333333332,20.566666666666666,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
