code,year_month,month,Y,hc_cluster_1,hc_cluster_2,hc_cluster_3,hc_cluster_4,hc_cluster_5,hc_cluster_6,hc_cluster_7,hc_cluster_8,hc_cluster_9,kmeans_cluster_0,kmeans_cluster_1,kmeans_cluster_2,kmeans_cluster_3,kmeans_cluster_4,kmeans_cluster_5,kmeans_cluster_6,kmeans_cluster_7,kmeans_cluster_8,cat_code_0,cat_code_1,cat_code_2,cat_code_3,cat_code_4,cat_code_5,cat_code_6,cat_code_7,cat_code_8,cat_code_9,cat_code_10
37e2a39e829495d13b6cbb5320413e48,2016-08,8,37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2016-09,9,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2016-10,10,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2016-11,11,114,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2016-12,12,91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2017-01,1,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2017-02,2,51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2017-03,3,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2017-04,4,83,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2017-05,5,72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2016-06,6,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2016-07,7,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2016-08,8,44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2016-09,9,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2016-10,10,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2016-11,11,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390943ce05959ac98c702d250c2ebb54,2017-01,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2016-07,7,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2016-09,9,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2016-10,10,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2016-11,11,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2016-12,12,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2017-01,1,58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2017-02,2,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2017-03,3,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2017-04,4,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3a36dc63a58442085d0ccd98c4f9c64a,2017-05,5,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3b4407288e2983a514a241c9b84b7094,2016-07,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3b4407288e2983a514a241c9b84b7094,2017-03,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3b4407288e2983a514a241c9b84b7094,2017-04,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3bc993e0f0c636e9aaaefa0356bdecc0,2016-06,6,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2016-07,7,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2016-08,8,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2016-09,9,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2016-10,10,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2016-11,11,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2016-12,12,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2017-01,1,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2017-02,2,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2017-03,3,39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2017-04,4,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc993e0f0c636e9aaaefa0356bdecc0,2017-05,5,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-06,6,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-07,7,66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-08,8,85,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-09,9,109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-10,10,98,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-11,11,132,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2016-12,12,81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2017-01,1,137,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2017-02,2,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2017-03,3,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2017-04,4,70,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d21b63892749e921e3ff5818753bd67,2017-05,5,108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-06,6,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-07,7,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-08,8,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-09,9,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-10,10,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-11,11,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2016-12,12,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2017-01,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2017-02,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2017-03,3,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2017-04,4,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d3d13446c52ecaaed5d0bf55a933d4d,2017-05,5,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2016-08,8,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2016-09,9,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2016-10,10,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2016-11,11,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2016-12,12,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2017-01,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2017-02,2,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2017-03,3,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2017-04,4,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3da22f1b88a20ea8efc3d83fcb872e21,2017-05,5,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-06,6,124,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-07,7,141,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-08,8,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-09,9,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-10,10,56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-11,11,119,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2016-12,12,149,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2017-01,1,417,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2017-02,2,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2017-03,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2017-04,4,55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40bddb00475d65eddb68e9aeb6fab0de,2017-05,5,209,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40d98a2375332cb635d4cb28ab68e087,2016-07,7,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40d98a2375332cb635d4cb28ab68e087,2016-08,8,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40d98a2375332cb635d4cb28ab68e087,2016-09,9,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40d98a2375332cb635d4cb28ab68e087,2016-10,10,39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40d98a2375332cb635d4cb28ab68e087,2016-11,11,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40d98a2375332cb635d4cb28ab68e087,2016-12,12,44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40d98a2375332cb635d4cb28ab68e087,2017-01,1,39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40d98a2375332cb635d4cb28ab68e087,2017-02,2,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40d98a2375332cb635d4cb28ab68e087,2017-03,3,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40d98a2375332cb635d4cb28ab68e087,2017-04,4,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40d98a2375332cb635d4cb28ab68e087,2017-05,5,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
411e1404e183718207628232e91ce5a9,2016-07,7,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
411e1404e183718207628232e91ce5a9,2016-08,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
411e1404e183718207628232e91ce5a9,2016-09,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
411e1404e183718207628232e91ce5a9,2016-10,10,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
411e1404e183718207628232e91ce5a9,2016-11,11,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
411e1404e183718207628232e91ce5a9,2016-12,12,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
411e1404e183718207628232e91ce5a9,2017-01,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
411e1404e183718207628232e91ce5a9,2017-02,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
411e1404e183718207628232e91ce5a9,2017-03,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
411e1404e183718207628232e91ce5a9,2017-04,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
411e1404e183718207628232e91ce5a9,2017-05,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41e2bee39c1d3ef52fcedd69d0ab8c8c,2016-06,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41e2bee39c1d3ef52fcedd69d0ab8c8c,2016-07,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41e2bee39c1d3ef52fcedd69d0ab8c8c,2016-08,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41e2bee39c1d3ef52fcedd69d0ab8c8c,2016-09,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41e2bee39c1d3ef52fcedd69d0ab8c8c,2016-10,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41e2bee39c1d3ef52fcedd69d0ab8c8c,2016-11,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41e2bee39c1d3ef52fcedd69d0ab8c8c,2016-12,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41e2bee39c1d3ef52fcedd69d0ab8c8c,2017-01,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41e2bee39c1d3ef52fcedd69d0ab8c8c,2017-02,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41e2bee39c1d3ef52fcedd69d0ab8c8c,2017-03,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41e2bee39c1d3ef52fcedd69d0ab8c8c,2017-04,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41e2bee39c1d3ef52fcedd69d0ab8c8c,2017-05,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42920a6f15855662ee9a272fbe44cbd1,2016-06,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42920a6f15855662ee9a272fbe44cbd1,2016-07,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42920a6f15855662ee9a272fbe44cbd1,2016-08,8,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42920a6f15855662ee9a272fbe44cbd1,2016-09,9,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42920a6f15855662ee9a272fbe44cbd1,2016-10,10,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42920a6f15855662ee9a272fbe44cbd1,2016-11,11,118,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42920a6f15855662ee9a272fbe44cbd1,2016-12,12,80,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42920a6f15855662ee9a272fbe44cbd1,2017-01,1,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42920a6f15855662ee9a272fbe44cbd1,2017-02,2,80,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42920a6f15855662ee9a272fbe44cbd1,2017-03,3,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42920a6f15855662ee9a272fbe44cbd1,2017-04,4,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42920a6f15855662ee9a272fbe44cbd1,2017-05,5,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4534ea61b50410b3b6243e02b40c8cd1,2016-06,6,1088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4534ea61b50410b3b6243e02b40c8cd1,2016-07,7,1344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4534ea61b50410b3b6243e02b40c8cd1,2016-08,8,1468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4534ea61b50410b3b6243e02b40c8cd1,2016-09,9,938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4534ea61b50410b3b6243e02b40c8cd1,2016-10,10,943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4534ea61b50410b3b6243e02b40c8cd1,2016-11,11,1742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4534ea61b50410b3b6243e02b40c8cd1,2016-12,12,1537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4534ea61b50410b3b6243e02b40c8cd1,2017-01,1,1529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4534ea61b50410b3b6243e02b40c8cd1,2017-02,2,1265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4534ea61b50410b3b6243e02b40c8cd1,2017-03,3,1197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4534ea61b50410b3b6243e02b40c8cd1,2017-04,4,850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4534ea61b50410b3b6243e02b40c8cd1,2017-05,5,1508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
453d427550d3816e446d4882bf67a75f,2016-10,10,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453d427550d3816e446d4882bf67a75f,2016-11,11,78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453d427550d3816e446d4882bf67a75f,2016-12,12,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453d427550d3816e446d4882bf67a75f,2017-01,1,145,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453d427550d3816e446d4882bf67a75f,2017-02,2,86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453d427550d3816e446d4882bf67a75f,2017-03,3,132,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453d427550d3816e446d4882bf67a75f,2017-04,4,140,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
